original_path,source_index,original_label,status,unified_path,old_split
data/raw/paper/paper172.jpg,1395,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007577__da915a329f45.jpg,trainval
data/raw/paper/paper173.jpg,1396,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007758__e63dfd50b98d.jpg,trainval
data/raw/paper/paper174.jpg,1397,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008511__74b98c30c4a7.jpg,trainval
data/raw/paper/paper175.jpg,1398,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008571__ffea777f1c15.jpg,trainval
data/raw/paper/paper176.jpg,1399,paper,stored,data/unified_waste/included/paper/trashnet__001399__d0b771154b62.jpg,trainval
data/raw/paper/paper177.jpg,1400,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007437__2fd0d8c57b62.jpg,trainval
data/raw/paper/paper178.jpg,1401,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008283__43511ed0b332.jpg,trainval
data/raw/paper/paper179.jpg,1402,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007866__b8502ef404f6.jpg,trainval
data/raw/paper/paper18.jpg,1403,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007976__1a2186220eae.jpg,trainval
data/raw/paper/paper180.jpg,1404,paper,stored,data/unified_waste/included/paper/trashnet__001404__efd900d793c5.jpg,trainval
data/raw/paper/paper181.jpg,1405,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007763__abde5c84e4cd.jpg,trainval
data/raw/paper/paper182.jpg,1406,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008092__a89c78d6f27b.jpg,trainval
data/raw/paper/paper183.jpg,1407,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007913__9f5887d4b555.jpg,trainval
data/raw/paper/paper184.jpg,1408,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008100__605d087c70c9.jpg,trainval
data/raw/paper/paper185.jpg,1409,paper,stored,data/unified_waste/included/paper/trashnet__001409__2c30a9fce747.jpg,trainval
data/raw/paper/paper186.jpg,1410,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008421__2d1695e20520.jpg,trainval
data/raw/paper/paper187.jpg,1411,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008137__3744d6579c31.jpg,trainval
data/raw/paper/paper188.jpg,1412,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007954__9a86a164bb97.jpg,trainval
data/raw/paper/paper189.jpg,1413,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007462__f1623b8a8a89.jpg,trainval
data/raw/paper/paper19.jpg,1414,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007681__391c7432cd94.jpg,trainval
data/raw/paper/paper190.jpg,1415,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007661__ffa430875e80.jpg,trainval
data/raw/paper/paper191.jpg,1416,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007622__ee4d4ba1c525.jpg,trainval
data/raw/paper/paper192.jpg,1417,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008271__d2ef01981cf5.jpg,trainval
data/raw/paper/paper193.jpg,1418,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007879__c5f0029c7fe4.jpg,trainval
data/raw/paper/paper194.jpg,1419,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008481__c54e547bf697.jpg,trainval
data/raw/paper/paper195.jpg,1420,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008263__aa823a8a3c51.jpg,trainval
data/raw/paper/paper196.jpg,1421,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007690__4fd889e318c8.jpg,trainval
data/raw/paper/paper197.jpg,1422,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008193__3fbe69f440ad.jpg,trainval
data/raw/paper/paper198.jpg,1423,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008119__9384f58348dd.jpg,trainval
data/raw/paper/paper199.jpg,1424,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007892__83721332f513.jpg,trainval
data/raw/paper/paper2.jpg,1425,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007650__e4dedeac17d8.jpg,trainval
data/raw/paper/paper20.jpg,1426,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007515__db902842e356.jpg,trainval
data/raw/paper/paper200.jpg,1427,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007427__45810aa84f9e.jpg,trainval
data/raw/paper/paper201.jpg,1428,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007843__92455e24e09d.jpg,trainval
data/raw/paper/paper202.jpg,1429,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008499__6a2a0131f03a.jpg,trainval
data/raw/paper/paper203.jpg,1430,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007693__aa3a5d16ec4c.jpg,trainval
data/raw/paper/paper204.jpg,1431,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008759__8239ceeb19c6.jpg,trainval
data/raw/paper/paper205.jpg,1432,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007548__19752c518004.jpg,trainval
data/raw/paper/paper206.jpg,1433,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008471__5e8ebbbcb1e1.jpg,test
data/raw/paper/paper207.jpg,1434,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007692__c9befe0c6ede.jpg,trainval
data/raw/paper/paper208.jpg,1435,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007635__8a6eecd154e5.jpg,trainval
data/raw/paper/paper209.jpg,1436,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007970__4ee7f96f31e4.jpg,trainval
data/raw/paper/paper21.jpg,1437,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008138__4a26f605ace7.jpg,trainval
data/raw/paper/paper210.jpg,1438,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008706__a27108174a70.jpg,trainval
data/raw/paper/paper211.jpg,1439,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008166__5b118cdd7bdc.jpg,trainval
data/raw/paper/paper212.jpg,1440,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007468__7bc6b5083cb8.jpg,trainval
data/raw/paper/paper213.jpg,1441,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008626__e3e722c04b43.jpg,trainval
data/raw/paper/paper214.jpg,1442,paper,stored,data/unified_waste/included/paper/trashnet__001442__799664c97566.jpg,trainval
data/raw/paper/paper215.jpg,1443,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008145__e2025e40e85c.jpg,trainval
data/raw/paper/paper216.jpg,1444,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008523__7112a0f89e89.jpg,trainval
data/raw/paper/paper217.jpg,1445,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008244__47404b2344f1.jpg,trainval
data/raw/paper/paper218.jpg,1446,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007491__3b522f822c1e.jpg,trainval
data/raw/paper/paper219.jpg,1447,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007675__8aead1a84e3e.jpg,trainval
data/raw/paper/paper22.jpg,1448,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007784__73ec8d119fb8.jpg,trainval
data/raw/paper/paper220.jpg,1449,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007899__4540d85a3bab.jpg,trainval
data/raw/paper/paper221.jpg,1450,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008041__f8b1ab3e0056.jpg,trainval
data/raw/paper/paper222.jpg,1451,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007685__c259f63cf99d.jpg,test
data/raw/paper/paper223.jpg,1452,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007722__8ba500f7bf0e.jpg,trainval
data/raw/paper/paper224.jpg,1453,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007621__dba23a90f0af.jpg,trainval
data/raw/paper/paper225.jpg,1454,paper,stored,data/unified_waste/included/paper/trashnet__001454__c66f3455a412.jpg,trainval
data/raw/paper/paper226.jpg,1455,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008590__ad707a7b1d6a.jpg,trainval
data/raw/paper/paper227.jpg,1456,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007828__13702b4b4d70.jpg,trainval
data/raw/paper/paper228.jpg,1457,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008535__2873b88ecb6d.jpg,trainval
data/raw/paper/paper229.jpg,1458,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007804__1cdc89f9138e.jpg,trainval
data/raw/paper/paper23.jpg,1459,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007811__7a8ebc67c7f7.jpg,test
data/raw/paper/paper230.jpg,1460,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008141__ff80bb94bee8.jpg,trainval
data/raw/paper/paper231.jpg,1461,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008195__2f4810354365.jpg,trainval
data/raw/paper/paper232.jpg,1462,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007449__fe71d37ecf02.jpg,trainval
data/raw/paper/paper233.jpg,1463,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007657__6df36303e943.jpg,trainval
data/raw/paper/paper234.jpg,1464,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008050__15d7b0bb04fa.jpg,trainval
data/raw/paper/paper235.jpg,1465,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008379__77c325f61a0c.jpg,trainval
data/raw/paper/paper236.jpg,1466,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008152__f69ae5d69397.jpg,trainval
data/raw/paper/paper237.jpg,1467,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008075__d494737c8423.jpg,trainval
data/raw/paper/paper238.jpg,1468,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008392__df2e70f22224.jpg,trainval
data/raw/paper/paper239.jpg,1469,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007580__15956a8b57a6.jpg,trainval
data/raw/paper/paper24.jpg,1470,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007613__685c1ccaef66.jpg,trainval
data/raw/paper/paper240.jpg,1471,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007992__38053c57356c.jpg,test
data/raw/paper/paper241.jpg,1472,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007713__47641638f97a.jpg,trainval
data/raw/paper/paper242.jpg,1473,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008601__98a90b402162.jpg,trainval
data/raw/paper/paper243.jpg,1474,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008667__0f94badf2945.jpg,trainval
data/raw/paper/paper244.jpg,1475,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007637__648654171dc3.jpg,trainval
data/raw/paper/paper245.jpg,1476,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007997__72ad31ab97fd.jpg,trainval
data/raw/paper/paper246.jpg,1477,paper,stored,data/unified_waste/included/paper/trashnet__001477__f9ae953900fe.jpg,trainval
data/raw/paper/paper247.jpg,1478,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008731__c43bda97bcf5.jpg,trainval
data/raw/paper/paper248.jpg,1479,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008011__dc6de00766e4.jpg,trainval
data/raw/paper/paper249.jpg,1480,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008029__3cb52cea1d6a.jpg,trainval
data/raw/paper/paper25.jpg,1481,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007748__b0113821bb16.jpg,trainval
data/raw/paper/paper250.jpg,1482,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007658__231fb16a4ef1.jpg,trainval
data/raw/paper/paper251.jpg,1483,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008598__2cd67b781a1a.jpg,trainval
data/raw/paper/paper252.jpg,1484,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007569__888cbf1dd6df.jpg,trainval
data/raw/paper/paper253.jpg,1485,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008020__8c53dfbf1e07.jpg,trainval
data/raw/paper/paper254.jpg,1486,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008164__ddaa2a45a6ab.jpg,trainval
data/raw/paper/paper255.jpg,1487,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008074__df70fbebda71.jpg,trainval
data/raw/paper/paper256.jpg,1488,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008437__6ff8bc99a390.jpg,trainval
data/raw/paper/paper257.jpg,1489,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008406__fb75ffa2ca0c.jpg,trainval
data/raw/paper/paper258.jpg,1490,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008181__e8153ed79a74.jpg,trainval
data/raw/paper/paper259.jpg,1491,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008093__d3c62929fe49.jpg,trainval
data/raw/paper/paper26.jpg,1492,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007925__3039d24db3e4.jpg,trainval
data/raw/paper/paper260.jpg,1493,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007869__48d76a19ef18.jpg,test
data/raw/paper/paper261.jpg,1494,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007882__17731ce43d78.jpg,trainval
data/raw/paper/paper262.jpg,1495,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008199__b5a87ad3eb70.jpg,trainval
data/raw/paper/paper263.jpg,1496,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008426__1bc2c8c8b1f4.jpg,trainval
data/raw/paper/paper264.jpg,1497,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008500__2963f4ec01c7.jpg,trainval
data/raw/paper/paper265.jpg,1498,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008099__ce829cb461d0.jpg,trainval
data/raw/paper/paper266.jpg,1499,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008612__55c08fc14c46.jpg,trainval
data/raw/paper/paper267.jpg,1500,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008373__3dabf1c8a463.jpg,trainval
data/raw/paper/paper268.jpg,1501,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007972__9ee551bcffa0.jpg,trainval
data/raw/paper/paper269.jpg,1502,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008109__ff3af6e85215.jpg,trainval
data/raw/paper/paper27.jpg,1503,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008445__88f2370a1dc0.jpg,trainval
data/raw/paper/paper270.jpg,1504,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007975__43d954a4578a.jpg,trainval
data/raw/paper/paper271.jpg,1505,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008595__7ad2b5ce3345.jpg,trainval
data/raw/paper/paper272.jpg,1506,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007648__2f013e3646b6.jpg,trainval
data/raw/paper/paper273.jpg,1507,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008585__326e8c3af98f.jpg,trainval
data/raw/paper/paper274.jpg,1508,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008322__483d3239a497.jpg,trainval
data/raw/paper/paper275.jpg,1509,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007912__5e612844bade.jpg,trainval
data/raw/paper/paper276.jpg,1510,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007889__ba11ebc060ed.jpg,test
data/raw/paper/paper277.jpg,1511,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008599__b91c7b2a4af1.jpg,test
data/raw/paper/paper278.jpg,1512,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007953__be152b629e88.jpg,trainval
data/raw/paper/paper279.jpg,1513,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007478__6df96d80d347.jpg,trainval
data/raw/paper/paper28.jpg,1514,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008466__fab7bca85df1.jpg,trainval
data/raw/paper/paper280.jpg,1515,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007883__18f5caf5f827.jpg,trainval
data/raw/paper/paper281.jpg,1516,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007830__f72834e8dcc5.jpg,trainval
data/raw/paper/paper282.jpg,1517,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008416__de74104e5219.jpg,trainval
data/raw/paper/paper283.jpg,1518,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007960__6969bc318a53.jpg,trainval
data/raw/paper/paper284.jpg,1519,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008226__85d22787cd17.jpg,trainval
data/raw/paper/paper285.jpg,1520,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008725__b6aa3e5c5227.jpg,test
data/raw/paper/paper286.jpg,1521,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008172__d804c1d7abb9.jpg,trainval
data/raw/paper/paper287.jpg,1522,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007697__bc63cc920aaa.jpg,trainval
data/raw/paper/paper288.jpg,1523,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008342__7a15bc38183d.jpg,trainval
data/raw/paper/paper289.jpg,1524,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007875__796d48cf427d.jpg,trainval
data/raw/paper/paper29.jpg,1525,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008311__25ac7a75ff44.jpg,test
data/raw/paper/paper290.jpg,1526,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008208__82b97cd7248a.jpg,trainval
data/raw/paper/paper291.jpg,1527,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008359__61e4412c3f07.jpg,trainval
data/raw/paper/paper292.jpg,1528,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007749__ead7ad0d5aae.jpg,trainval
data/raw/paper/paper293.jpg,1529,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008597__be837dd24b8e.jpg,trainval
data/raw/paper/paper294.jpg,1530,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008072__246621fbbdaa.jpg,trainval
data/raw/paper/paper295.jpg,1531,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007759__c0823c87de46.jpg,trainval
data/raw/paper/paper296.jpg,1532,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008579__41abb27ef857.jpg,test
data/raw/paper/paper297.jpg,1533,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007642__6bece5c212e9.jpg,trainval
data/raw/paper/paper298.jpg,1534,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008400__562cf0b028b0.jpg,trainval
data/raw/paper/paper299.jpg,1535,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008170__38862be07abf.jpg,trainval
data/raw/paper/paper3.jpg,1536,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007629__21a44f8a9b7b.jpg,trainval
data/raw/paper/paper30.jpg,1537,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008482__371933e5756d.jpg,test
data/raw/paper/paper300.jpg,1538,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008061__aab39436c48e.jpg,trainval
data/raw/paper/paper301.jpg,1539,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007494__b3519162ab92.jpg,test
data/raw/paper/paper302.jpg,1540,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007575__ee9ca9c44f5c.jpg,trainval
data/raw/paper/paper303.jpg,1541,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007582__3b58cd555f4e.jpg,trainval
data/raw/paper/paper304.jpg,1542,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008452__c2411249c49e.jpg,trainval
data/raw/paper/paper305.jpg,1543,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008680__2a17cde508db.jpg,trainval
data/raw/paper/paper306.jpg,1544,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008144__d935b77e6d45.jpg,test
data/raw/paper/paper307.jpg,1545,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008580__517b2d780232.jpg,trainval
data/raw/paper/paper308.jpg,1546,paper,stored,data/unified_waste/included/paper/trashnet__001546__29795c344f49.jpg,trainval
data/raw/paper/paper309.jpg,1547,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007770__e48b9328515a.jpg,trainval
data/raw/paper/paper31.jpg,1548,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008231__fa80f5f31883.jpg,trainval
data/raw/paper/paper310.jpg,1549,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008261__39f128cca0f1.jpg,trainval
data/raw/paper/paper311.jpg,1550,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008222__749c1fb21380.jpg,trainval
data/raw/paper/paper312.jpg,1551,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007552__853e78e0b1f0.jpg,trainval
data/raw/paper/paper313.jpg,1552,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008431__cf76089cdfaf.jpg,trainval
data/raw/paper/paper314.jpg,1553,paper,stored,data/unified_waste/included/paper/trashnet__001553__263ffa6b39a7.jpg,trainval
data/raw/paper/paper315.jpg,1554,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008679__b4c7c3cf75fc.jpg,trainval
data/raw/paper/paper316.jpg,1555,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008202__addd25f646ce.jpg,trainval
data/raw/paper/paper317.jpg,1556,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008592__a42ca08d4343.jpg,trainval
data/raw/paper/paper318.jpg,1557,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008191__197292ff4d21.jpg,test
data/raw/paper/paper319.jpg,1558,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008105__b1589592b8b5.jpg,trainval
data/raw/paper/paper32.jpg,1559,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007844__b9bf8c229e54.jpg,trainval
data/raw/paper/paper320.jpg,1560,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008292__5eea6a04beb8.jpg,trainval
data/raw/paper/paper321.jpg,1561,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007688__485be50d58f3.jpg,trainval
data/raw/paper/paper322.jpg,1562,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008294__dab09f6c79f4.jpg,trainval
data/raw/paper/paper323.jpg,1563,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008007__b7376098f44d.jpg,trainval
data/raw/paper/paper324.jpg,1564,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008064__f7023c080486.jpg,trainval
data/raw/paper/paper325.jpg,1565,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008572__af72f3929553.jpg,trainval
data/raw/paper/paper326.jpg,1566,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008282__435de6e79253.jpg,trainval
data/raw/paper/paper327.jpg,1567,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008051__6140882f1fb5.jpg,test
data/raw/paper/paper328.jpg,1568,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007847__a4507eb160ea.jpg,test
data/raw/paper/paper329.jpg,1569,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008610__a0b1e339b86c.jpg,trainval
data/raw/paper/paper33.jpg,1570,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007793__6ff5904d94db.jpg,trainval
data/raw/paper/paper330.jpg,1571,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007665__3247c38c3e8d.jpg,trainval
data/raw/paper/paper331.jpg,1572,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008487__9288ece63a9b.jpg,trainval
data/raw/paper/paper332.jpg,1573,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007705__140df568b6d3.jpg,trainval
data/raw/paper/paper333.jpg,1574,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007425__8ce0ae704f7f.jpg,trainval
data/raw/paper/paper334.jpg,1575,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007540__6334de1142f1.jpg,trainval
data/raw/paper/paper335.jpg,1576,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008722__8f4ccb946ce2.jpg,trainval
data/raw/paper/paper336.jpg,1577,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008420__ab26c094a26f.jpg,trainval
data/raw/paper/paper337.jpg,1578,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007529__dd420c283cad.jpg,trainval
data/raw/paper/paper338.jpg,1579,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008047__3fc1b5d99bed.jpg,trainval
data/raw/paper/paper339.jpg,1580,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007430__43633df88829.jpg,trainval
data/raw/paper/paper34.jpg,1581,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008409__c052848d1429.jpg,trainval
data/raw/paper/paper340.jpg,1582,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007614__011d1a5ed66d.jpg,trainval
data/raw/paper/paper341.jpg,1583,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007592__b1ad44e8647f.jpg,trainval
data/raw/paper/paper342.jpg,1584,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007521__bdebf230b70e.jpg,trainval
data/raw/paper/paper343.jpg,1585,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008270__f0b738d7c0d4.jpg,trainval
data/raw/paper/paper344.jpg,1586,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007711__f0b452ae8ce3.jpg,trainval
data/raw/paper/paper345.jpg,1587,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007605__00c2357ef379.jpg,test
data/raw/paper/paper346.jpg,1588,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008570__8f6de9792c9a.jpg,trainval
data/raw/paper/paper347.jpg,1589,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008239__0e43b2cecad0.jpg,test
data/raw/paper/paper348.jpg,1590,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007460__9ca5acae726d.jpg,trainval
data/raw/paper/paper349.jpg,1591,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007649__b7d127651e90.jpg,trainval
data/raw/paper/paper35.jpg,1592,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008253__ae20d5ae75b4.jpg,trainval
data/raw/paper/paper350.jpg,1593,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008666__fb758ab9a247.jpg,trainval
data/raw/paper/paper351.jpg,1594,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007937__591fe6d18bda.jpg,trainval
data/raw/paper/paper352.jpg,1595,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008205__20be5b201fa3.jpg,test
data/raw/paper/paper353.jpg,1596,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007822__2fc6f8bbb57e.jpg,trainval
data/raw/paper/paper354.jpg,1597,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008249__e30beee683c6.jpg,trainval
data/raw/paper/paper355.jpg,1598,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007989__560c720f3d5b.jpg,trainval
data/raw/paper/paper356.jpg,1599,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008551__06d4817df30b.jpg,trainval
data/raw/paper/paper357.jpg,1600,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008043__afebb3a20f19.jpg,trainval
data/raw/paper/paper358.jpg,1601,paper,duplicate,data/unified_waste/included/paper/garbage_classification__007687__ca43fbde7047.jpg,trainval
data/raw/paper/paper359.jpg,1602,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008698__4c2280dcf635.jpg,trainval
data/raw/paper/paper36.jpg,1603,paper,duplicate,data/unified_waste/included/paper/garbage_classification__008657__7344bb6397cc.jpg,trainval
